timestamp,direction,size,price,level,market_price,proceeds,commission,slippage,leg,cost,matched_trades,mr_z,trend_score,breakout_risk_down,breakout_risk_up,range_pos,funding_rate,vol_score
2025-02-07 02:39:00+00:00,buy,0.03844769113539124,97360.33686441019,9,97356.9,,0.7486560321200977,0.0,,3744.028816632608,,1.6314569437503625,0.9996877238374956,0.0,0.0,0.40871666666666634,0.0,0.5074238550143837
2025-02-07 02:49:00+00:00,sell,0.03844769113539124,97523.07364824117,9,97544.0,3748.787106798749,0.7499074028403179,0.0,,,1.0,1.973047867302279,0.9998462905725128,0.0,0.0,0.4191111111111111,0.0,0.23353295555146011
2025-02-07 03:08:00+00:00,sell,0.03853201395266535,97686.08244490268,8,97718.8,3763.2886834498586,0.7528082983496417,0.0,,,1.0,2.030720751221002,0.9986205777735666,0.0,0.0,0.4288222222222224,0.0,0.10190706504044786
2025-02-07 03:21:00+00:00,buy,0.038547037286800964,97523.07364824117,8,97501.0,,0.7518451112484379,0.0,,3759.9774013534375,,1.2678855184659215,0.9987138637671901,0.0,0.0,0.4167222222222222,0.0,0.19839868121290058
2025-02-07 03:31:00+00:00,buy,0.03845062540422464,97360.33686441019,9,97351.0,,0.7487131684005119,0.0,,3744.31455517096,,0.8249785744166925,0.996370894621925,0.0,0.0,0.4083888888888889,0.0,0.0
2025-02-07 04:02:00+00:00,sell,0.03845062540422464,97523.07364824117,9,97525.8,3749.0732084825095,0.7499646346234266,0.0,,,1.0,1.0565601037736743,0.8917440971559529,0.0,0.0,0.41810000000000014,0.0,0.0
2025-02-07 04:09:00+00:00,sell,0.038547037286800964,97686.08244490268,8,97679.6,3764.755960592696,0.7531018124810354,0.0,,,1.0,1.3805602876196812,0.848539600046399,0.0,0.0,0.42664444444444477,0.0,0.0
2025-02-07 04:36:00+00:00,sell,0.036939707396572125,97849.36370906132,7,97862.0,3613.8039589806176,0.7229053728706977,0.0,,,3.0,1.5323873115756221,0.9255237711138679,0.0,0.0,0.43677777777777776,0.0,0.0
2025-02-07 04:40:00+00:00,buy,0.038639448559557796,97686.08244490268,7,97634.9,,0.7549072715229078,0.0,,3775.291264886062,,0.9330060819958552,0.947818179593957,0.0,0.0,0.42416111111111077,0.0,0.030888210033093243
2025-02-07 04:41:00+00:00,buy,0.03854770864426703,97523.07364824117,8,97518.3,,0.7518582058171593,0.0,,3760.0428872916136,,0.6365962100179458,0.9478064872454,0.0,0.0,0.4176833333333335,0.0,0.1881276996607722
2025-02-07 05:11:00+00:00,buy,0.03844957286845215,97360.33686441019,9,97352.0,,0.7486926733530376,0.0,,3744.212059438541,,-0.07497291835222825,0.8078263799905717,0.0,0.0,0.40844444444444444,0.0,0.0
2025-02-07 05:30:00+00:00,buy,0.03439630603026396,97197.87163950183,10,97212.2,,0.6686495476805238,0.0,,3343.9163879502994,,-0.8372533536154908,-0.2579015526878955,0.0,0.0,0.40067777777777763,0.0,0.0
2025-02-07 05:34:00+00:00,sell,0.03439630603026396,97360.33686441019,10,97350.4,3348.166174809443,0.6697671883995685,0.0,,,1.0,-0.354035731619924,-0.5040801629793215,0.0,0.0,0.40835555555555525,0.0,0.038068199646225695
2025-02-07 08:43:00+00:00,buy,0.026347047526267795,97068.5,10,97074.4,,0.5114936765607051,0.0,,2557.979876480086,,0.027101278302225123,-0.7818508947138747,0.0,0.0,0.3930222222222219,0.0,0.08084203821418455
2025-02-07 08:56:00+00:00,buy,0.03642141116869799,97035.67752036564,11,97024.6,,0.7068352618004843,0.0,,3534.8831442642218,,-0.09459254567845081,-0.1224125056307104,0.0,0.0,0.39025555555555586,0.0,0.06164319220552836
2025-02-07 09:05:00+00:00,sell,0.03642141116869799,97197.87163950183,11,97174.1,3539.3756309750843,0.7080167295409251,0.0,,,1.0,0.6369472075501401,0.4346604095210345,0.0,0.0,0.3985611111111114,0.0,0.015287182222509556
2025-02-07 09:18:00+00:00,sell,0.026347047526267795,97360.33686441019,10,97348.1,2564.64439105555,0.5130314845080116,0.0,,,2.0,1.5315185553132917,0.8063180599858881,0.0,0.0,0.4082277777777781,0.0,0.0
2025-02-07 09:32:00+00:00,buy,0.03835564258284841,97197.87163950183,10,97188.5,,0.745617364883662,0.0,,3728.832441783194,,0.7590761397846502,0.9483534882991127,0.0,0.0,0.3993611111111111,0.0,0.0
2025-02-07 09:43:00+00:00,sell,0.03835564258284841,97360.33686441019,10,97376.9,3733.571418860534,0.7468636565034076,0.0,,,1.0,1.6749683913135713,0.9641334397072778,0.0,0.0,0.40982777777777746,0.0,0.0
2025-02-07 11:09:00+00:00,sell,0.03844957286845215,97523.07364824117,9,97540.1,3748.970582488156,0.749944105318695,0.0,,,1.0,1.7506048926594466,0.8180056850442914,0.0,0.0,0.4188944444444448,0.0,0.0
2025-02-07 11:20:00+00:00,sell,0.03854770864426703,97686.08244490268,8,97701.0,3764.8215297570196,0.7531149289371913,0.0,,,1.0,2.1362575589339423,0.9077690646495882,0.0,0.0,0.42783333333333334,0.0,0.0
2025-02-07 12:02:00+00:00,sell,0.038639448559557796,97849.36370906132,7,97860.5,3780.089286530612,0.7561690911243473,0.0,,,1.0,2.1314187125890083,0.9821396344673011,0.0,0.0,0.43669444444444444,0.0,0.0
2025-02-07 12:11:00+00:00,buy,0.0386545350822625,97686.08244490268,7,97656.4,,0.7552020201830556,0.0,,3776.7653029354606,,1.2215144391304233,0.9861091666750934,0.0,0.0,0.4253555555555552,0.0,0.0
2025-02-07 12:20:00+00:00,buy,0.03857015567739795,97523.07364824117,8,97609.8,,0.7522960265502017,0.0,,3762.232428777558,,0.9727374531991898,0.9723363503544437,0.0,0.0,0.42276666666666685,0.0,0.029164072635331342
