timestamp,direction,size,price,level,market_price,cost,commission,slippage,mr_z,trend_score,proceeds,matched_trades
2025-08-01 05:09:00+00:00,sell,0.6518737212978415,115883.06317931289,6,115897.7,,15.108224726018314,0.0,0.9993695882822432,-0.5587646968343549,75526.01540536554,1.0
2025-08-01 05:17:00+00:00,buy,0.6259806694685409,115697.94646496893,6,115628.7,72439.16291987352,14.484935596855331,0.0,0.029941468697217408,-0.09036595333917036,,
2025-08-01 05:19:00+00:00,buy,0.6288817187415907,115513.12546422616,7,115476.0,72658.62169773139,14.528818575831114,0.0,-0.5604678017611044,-0.06398561382025633,,
2025-08-01 05:40:00+00:00,sell,0.6533859346764513,115697.94646496893,7,115763.5,,15.119082178231952,0.0,0.44247159409167985,0.1355820800134246,75580.29180898152,2.0
2025-08-01 05:44:00+00:00,buy,0.6462207197267508,115513.12546422616,7,115506.3,74661.90447039377,14.92939501507574,0.0,-0.7210477203538966,0.15081918888417178,,
2025-08-01 06:29:00+00:00,buy,0.46100924802392823,115328.59970469864,8,115258.0,53178.18453572086,10.633510205103152,0.0,-2.094536081185454,-0.7016024790666703,,
2025-08-01 06:36:00+00:00,buy,0.4342581333401344,115144.36871475504,9,115181.9,50012.379098422236,10.00047572453954,0.0,-2.2526523772412075,-0.7981038705122481,,
2025-08-01 09:31:00+00:00,sell,0.6519828796725017,115328.59970469864,9,115304.2,,15.03845450881333,0.0,0.7452540646370917,0.34820680132754467,75177.23408955784,1.0
2025-08-01 09:34:00+00:00,buy,0.639604386695438,115144.36871475504,9,115169.3,73661.57270190092,14.729368666646854,0.0,0.38681511863319235,0.5847684354172946,,
2025-08-01 09:59:00+00:00,buy,0.6336259385935086,114960.43202351741,10,114951.8,72856.48002434487,14.568382328403294,0.0,-0.10644178722762893,0.9528516202471616,,
2025-08-01 10:14:00+00:00,sell,0.6521419786668273,115144.36871475504,10,115162.0,,15.018095289196616,0.0,0.7619865756445047,0.9150419670997597,75075.45835069388,1.0
2025-08-01 10:35:00+00:00,buy,0.6343638345393288,114960.43202351741,10,114961.2,72941.3258268321,14.585348095747271,0.0,0.12334112141133505,0.6305987258984987,,
2025-08-01 10:51:00+00:00,buy,0.6281002607322953,114776.78916086003,11,114772.7,72105.74946419147,14.418266239590377,0.0,-0.5859808694344208,0.07796599826836009,,
2025-08-01 11:13:00+00:00,sell,0.650751088277359,114960.43202351741,11,114961.8,,14.962125249627862,0.0,0.35678041683948264,-0.6425893034075332,74795.66412288968,1.0
2025-08-01 11:19:00+00:00,buy,0.44933848522349856,114776.78916086003,11,114836.1,51583.943306073794,10.314725716071544,0.0,-0.16424225098948836,-0.7164084490238382,,
2025-08-01 11:27:00+00:00,sell,0.6526738322337741,114960.43202351741,11,115044.1,,15.006333144807877,0.0,0.7271148803776051,-0.7540212736989922,75016.65939089458,1.0
2025-08-01 11:34:00+00:00,sell,0.6528527077603528,115144.36871475504,10,115143.9,,15.034462579756857,0.0,1.1037525491046947,-0.6522054993270529,75157.27843620452,1.0
2025-08-01 11:49:00+00:00,sell,0.6536753032097021,115328.59970469864,9,115300.0,,15.07749147614385,0.0,1.592478118500447,-0.07894314687486026,75372.37988924311,1.0
